job_id,title,employer,sector,source,salary_min,salary_max,location,latitude,longitude,remote,posted_date,url,zip,confidence
5562509248,"Physical Therapist, Join a Team That Puts Your Passion for Care First",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,102921.65,102921.65,"Villano Beach, St. Johns County",29.886254,-81.341855,False,2026-01-01T06:01:03Z,https://www.adzuna.com/land/ad/5562509248?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=34FA777CB760983F6C073E40A872DB68BE4B44DF,32082,0.5
5428312861,Rad Tech,HCA Florida Memorial Hospital,private,adzuna,388664.56,388664.56,"Atlantic Beach, Duval County",30.2783,-81.5821,False,2025-10-02T21:11:53Z,https://www.adzuna.com/land/ad/5428312861?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=E61F3918850DE1810AFC34B8B3830C14BD6F65EE,32082,0.5
5562690974,Grants Coordinator,Hubbard House Inc,private,adzuna,41600,,"Atlantic Beach, Duval County",30.2783,-81.5821,False,2026-01-01T07:57:42Z,https://www.adzuna.com/details/5562690974?utm_medium=api&utm_source=516145e7,32082,0.5
5562691015,Education Specialist,Hubbard House Inc,private,adzuna,40109.14,40109.14,"Atlantic Beach, Duval County",30.2783,-81.5821,False,2026-01-01T07:57:43Z,https://www.adzuna.com/details/5562691015?utm_medium=api&utm_source=516145e7,32082,0.5
5562504381,LEAD RN Free Standing ER,HCA Florida Atlantic Emergency,private,adzuna,83015.47,83015.47,"Atlantic Beach, Duval County",30.350547,-81.50245,False,2026-01-01T05:59:44Z,https://www.adzuna.com/land/ad/5562504381?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=8897B718EB1D24DD66933686DBA12CCBAA541452,32082,0.49
5562504627,Free Standing ER Registered Nurse RN,HCA Florida Atlantic Emergency,private,adzuna,69699.6,69699.6,"Atlantic Beach, Duval County",30.350547,-81.50245,False,2026-01-01T05:59:48Z,https://www.adzuna.com/land/ad/5562504627?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=3E051943C4A9689447AEF093A6B49897E3B4BDC3,32082,0.49
5562509835,Physical Therapist (PT) with Benefits Starting Day One,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,109444.75,109444.75,"Atlantic Beach, Duval County",30.312345,-81.575101,False,2026-01-01T06:01:10Z,https://www.adzuna.com/land/ad/5562509835?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=D05D730E62DEC1238112D0AC0806AB5E85619962,32082,0.48
5562509237,"Physical Therapist (PT),$ 82,160.00 - $102,044.80 Annual",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,82160,102044,"Atlantic Beach, Duval County",30.312345,-81.575101,False,2026-01-01T06:01:03Z,https://www.adzuna.com/land/ad/5562509237?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=C09E82EAD2A63332577134B72506B0EFB7584F86,32082,0.48
5428707725,"Houseparents, Full-Time - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,74779.47,74779.47,"Atlantic Beach, Duval County",30.35562,-81.51846,False,2025-10-03T01:17:49Z,https://www.adzuna.com/land/ad/5428707725?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=832AD46F9A775BEF30F7616A6F947676147E793B,32082,0.48
5428715160,"Youth Development Specialist - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,65535.19,65535.19,"Saint Augustine Beach, St. Johns County",29.843983,-81.271155,False,2025-10-03T01:20:15Z,https://www.adzuna.com/land/ad/5428715160?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=7C3EBF1E7AE67968801DDCCAB698A51E868B559D,32082,0.46
5377088600,Speech Language Pathologist,RCM Healthcare Services,private,adzuna,80074.62,80074.62,"Jacksonville, Duval County",30.292821,-81.630759,False,2025-09-01T01:19:01Z,https://www.adzuna.com/details/5377088600?utm_medium=api&utm_source=516145e7,32082,0.46
5428710997,"Youth Development Specialist - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,72622.52,72622.52,"Jacksonville, Duval County",30.3073,-81.6331,False,2025-10-03T01:19:09Z,https://www.adzuna.com/land/ad/5428710997?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=78BF40193650277D676C0713532D08981BA07897,32082,0.45
5562509394,Be the Physical Therapist You've Always Aspired to Be,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,77968.86,77968.86,"Anastasia Island, St. Johns County",29.83302,-81.27359,False,2026-01-01T06:01:04Z,https://www.adzuna.com/land/ad/5562509394?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=22EBA3330680E57EEA843431DD0C9FA49F15304B,32082,0.45
5562508915,Physical Therapist Career Opportunity,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,126865.55,126865.55,"Anastasia Island, St. Johns County",29.817939,-81.320156,False,2026-01-01T06:00:59Z,https://www.adzuna.com/land/ad/5562508915?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=CB22B64C14B55FD0458A7721491B306BA2FFE0D7,32082,0.45
5474368119,Nuclear Medicine Technical Assistant,Ascension,private,adzuna,160527.31,160527.31,"Jacksonville, Duval County",30.324119,-81.680908,False,2025-11-01T03:14:50Z,https://www.adzuna.com/land/ad/5474368119?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=87869F7B147F45321B4C2A9B2593BA92A980DA73,32082,0.42
5543963001,Computerized Tomography Technologist CT,Ascension,private,adzuna,129507.98,129507.98,"Jacksonville, Duval County",30.324119,-81.680908,False,2025-12-16T02:07:36Z,https://www.adzuna.com/land/ad/5543963001?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=8F55F48DB2ACD62970510BCE182A98CE4122D0D6,32082,0.42
5548293339,Cath Lab Technician - Traveler,Ascension,private,adzuna,117352.48,117352.48,"Jacksonville, Duval County",30.324119,-81.680908,False,2025-12-19T01:56:56Z,https://www.adzuna.com/land/ad/5548293339?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=DF084BA5CB2D3BF12FD832145B177BE12E4F3207,32082,0.42
5472922826,Sonographer,HCA Florida Orange Park Hospital,private,adzuna,75848.56,75848.56,"Orange Park, Clay County",30.172209,-81.74405,False,2025-10-31T10:59:36Z,https://www.adzuna.com/land/ad/5472922826?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=65D28AC82B7CB5BA3E68221939199B11F39C0DA1,32082,0.42
5020856466,Interventional Radiographer,HCA Florida Orange Park Hospital,private,adzuna,90935.51,90935.51,"Orange Park, Clay County",30.172209,-81.74405,False,2025-01-23T05:29:49Z,https://www.adzuna.com/land/ad/5020856466?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=A9C1417887128FFB881787148124FA4387AC6BB7,32082,0.42
5562504233,RN Inpatient Rehab,HCA Florida Orange Park Hospital,private,adzuna,39960.01,39960.01,"Orange Park, Clay County",30.172209,-81.74405,False,2026-01-01T05:59:42Z,https://www.adzuna.com/land/ad/5562504233?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=3C41BDBD036EC4CD012835C4A24DED798A697948,32082,0.42
5562504465,Cardiac Med Surg Registered Nurse,HCA Florida Orange Park Hospital,private,adzuna,78258.87,78258.87,"Orange Park, Clay County",30.172209,-81.74405,False,2026-01-01T05:59:46Z,https://www.adzuna.com/land/ad/5562504465?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=CF224EB4EE848B2D598D9FAFA53A154AFCE2295C,32082,0.42
5548293320,Radiology Technologist,Ascension,private,adzuna,85865.1,85865.1,"Jacksonville, Duval County",30.324119,-81.680908,False,2025-12-19T01:56:55Z,https://www.adzuna.com/land/ad/5548293320?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=7DBF31275D5C606BFBB747F25EA69CA42369C406,32082,0.42
5547064317,Registered Nurse RN-Bariatrics,Ascension,private,adzuna,67136.99,67136.99,"Jacksonville, Duval County",30.324119,-81.680908,False,2025-12-18T09:40:21Z,https://www.adzuna.com/land/ad/5547064317?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=55B11DC804D93292218D0AE19B5187629941A66A,32082,0.42
5569010424,RN CCU,Ascension,private,adzuna,64293.8,64293.8,"Jacksonville, Duval County",30.324119,-81.680908,False,2026-01-05T17:53:14Z,https://www.adzuna.com/land/ad/5569010424?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=3E12D99C9194BC6922E4A804DEBFAE059EEF4F5E,32082,0.42
5569373772,CT Technician,Ascension,private,adzuna,251936.31,251936.31,"Jacksonville, Duval County",30.324119,-81.680908,False,2026-01-05T22:07:46Z,https://www.adzuna.com/land/ad/5569373772?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=20F4B298C921E1E7381F18A1EDEEDD2273C0C6E3,32082,0.42
5559791111,Rad Tech CT Tech,HCA Florida Orange Park Hospital,private,adzuna,488944.47,488944.47,"Orange Park, Clay County",30.172209,-81.74405,False,2025-12-30T01:34:19Z,https://www.adzuna.com/land/ad/5559791111?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=BF4517BBFC61FD970E1691924B93507E2B43F777,32082,0.42
5562504330,Trauma Med Surg Registered Nurse,HCA Florida Orange Park Hospital,private,adzuna,82585.43,82585.43,"Orange Park, Clay County",30.172209,-81.74405,False,2026-01-01T05:59:44Z,https://www.adzuna.com/land/ad/5562504330?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=F7C3B96B0210B49768D3BDCBAFBA8F0BC5CF3ADF,32082,0.42
5562504596,RN Progressive Care,HCA Florida Orange Park Hospital,private,adzuna,59723.36,59723.36,"Orange Park, Clay County",30.172209,-81.74405,False,2026-01-01T05:59:47Z,https://www.adzuna.com/land/ad/5562504596?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=33CF6ABD3E27401FCF7CBE9628398CB1E8460B58,32082,0.42
5382134354,ElectroPhysiology Tech,HCA Florida Orange Park Hospital,private,adzuna,194788.64,194788.64,"Orange Park, Clay County",30.172209,-81.74405,False,2025-09-03T18:37:09Z,https://www.adzuna.com/land/ad/5382134354?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=D1C30E92ADC8CFBC86608CCDEBA017F74E199539,32082,0.42
5177597417,Trash Valet,Ally Waste Services,private,adzuna,6500,19500,"Saint Augustine, St. Johns County",29.783594,-81.260042,False,2025-05-02T21:01:07Z,https://www.adzuna.com/details/5177597417?utm_medium=api&utm_source=516145e7,32082,0.41
5562453844,X-Ray Tech - Medical Assistant,MD Now,private,adzuna,219918.86,219918.86,"Orange Park, Clay County",30.225374,-81.757935,False,2026-01-01T05:33:44Z,https://www.adzuna.com/land/ad/5562453844?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=892ED8C4D82E1D55D7E28F9180EA5171FE9DB289,32082,0.4
5562452683,Operating Room Nurse,Parkside Surgery,private,adzuna,78213.28,78213.28,"Jacksonville, Duval County",30.3056,-81.7268,False,2026-01-01T05:33:28Z,https://www.adzuna.com/land/ad/5562452683?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=793F9FF637E1562049A7EC1B0B59E7213055E80B,32082,0.4
5565756586,Asphalt Paving Superintendent,Gpac,private,adzuna,95315.05,95315.05,"Jacksonville, Duval County",30.2738,-81.76345,False,2026-01-03T01:05:48Z,https://www.adzuna.com/details/5565756586?utm_medium=api&utm_source=516145e7,32082,0.39
5560507242,Part-Time/Full-Time Research Panel. Entry Level. Receptionist or Typist Welcome,ApexFocusGroup,private,adzuna,15000,36000,"Jacksonville, Duval County",30.2738,-81.76345,False,2025-12-30T16:21:27Z,https://www.adzuna.com/details/5560507242?utm_medium=api&utm_source=516145e7,32082,0.39
5428712277,"Houseparents - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,69792.32,69792.32,"OakLeaf Plantation, Clay County",30.152396,-81.799809,False,2025-10-03T01:19:40Z,https://www.adzuna.com/land/ad/5428712277?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=DD0214EAB9515B10DCD952637892D23AC89E8B34,32082,0.38
5561767208,ECE Program Support Specialist (36081),Lutheran Services Florida,private,adzuna,67365,67365,"Dinsmore, Duval County",30.391264,-81.684056,False,2025-12-31T19:32:42Z,https://www.adzuna.com/details/5561767208?utm_medium=api&utm_source=516145e7,32082,0.38
5428711923,"Houseparents, Full-Time - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,67133.28,67133.28,"OakLeaf Plantation, Clay County",30.152396,-81.799809,False,2025-10-03T01:19:35Z,https://www.adzuna.com/land/ad/5428711923?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=5F861E7DCE3417C748FD149EB3F47BA295CFD962,32082,0.38
5542325080,Development Administrative Assistant,River Garden Senior Services,private,adzuna,29003.9,29003.9,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-12-14T14:50:54Z,https://www.adzuna.com/details/5542325080?utm_medium=api&utm_source=516145e7,32082,0.36
5546632157,Assistant Professor of American Politics and/or Public Administration,University of North Florida,private,adzuna,62404.89,62404.89,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-12-17T22:18:37Z,https://www.adzuna.com/details/5546632157?utm_medium=api&utm_source=516145e7,32082,0.36
5271550364,Cashier - Immediate Openings!,"City Thrift Jacksonville,FL #105 - Jacksonville",private,adzuna,27363.02,27363.02,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-06-27T10:01:00Z,https://www.adzuna.com/details/5271550364?utm_medium=api&utm_source=516145e7,32082,0.36
5466302985,Apartment Maintenance Technician,GMC Property Management,private,adzuna,37307.54,37307.54,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-10-27T12:40:08Z,https://www.adzuna.com/details/5466302985?utm_medium=api&utm_source=516145e7,32082,0.36
5540787829,Adult Health Visiting Professor,Chamberlain University,private,adzuna,142718.5,142718.5,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-12-13T01:22:34Z,https://www.adzuna.com/details/5540787829?utm_medium=api&utm_source=516145e7,32082,0.36
5554909243,CDL Class B Driver - PCW/Used Oil Driver,"Cliff Berry, Inc.",private,adzuna,56403.29,56403.29,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-12-24T17:57:50Z,https://www.adzuna.com/details/5554909243?utm_medium=api&utm_source=516145e7,32082,0.36
5569192464,System Analyst,HRDelivered,private,adzuna,56876.69,56876.69,"Jacksonville, Duval County",30.342001,-81.769132,False,2026-01-05T19:37:28Z,https://www.adzuna.com/details/5569192464?utm_medium=api&utm_source=516145e7,32082,0.36
5567704341,Private Investigator,Emerging Investigations,private,adzuna,69522.28,69522.28,"Jacksonville, Duval County",30.342001,-81.769132,False,2026-01-05T01:22:23Z,https://www.adzuna.com/details/5567704341?utm_medium=api&utm_source=516145e7,32082,0.36
4821256475,Experienced Cook,Hwy 55 of Jacksonville FL,private,adzuna,40485.49,40485.49,"Jacksonville, Duval County",30.342001,-81.769132,False,2024-08-11T10:56:32Z,https://www.adzuna.com/details/4821256475?utm_medium=api&utm_source=516145e7,32082,0.36
5499240062,Caregiver,Seniors Paradise Homecare Agency LLC,private,adzuna,33977.65,33977.65,"Jacksonville, Duval County",30.342001,-81.769132,False,2025-11-16T11:27:12Z,https://www.adzuna.com/details/5499240062?utm_medium=api&utm_source=516145e7,32082,0.36
5463240323,Registered Nurse RN - Medical Surgical - Orthopedics,Ascension,private,adzuna,47987.69,47987.69,"Middleburg, Clay County",30.085113,-81.851347,False,2025-10-24T18:30:45Z,https://www.adzuna.com/land/ad/5463240323?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=5D137C257791AF144B343C55A254B7C2577AB0FC,32082,0.35
5474368148,Radiology Tech,Ascension,private,adzuna,183169.27,183169.27,"Middleburg, Clay County",30.085113,-81.851347,False,2025-11-01T03:14:52Z,https://www.adzuna.com/land/ad/5474368148?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=37D73883780F56A33793AA317F707DCD5BC001C8,32082,0.35
5423496200,Registered Nurse RN - Medical Surgical Telemetry,Ascension,private,adzuna,46825.53,46825.53,"Middleburg, Clay County",30.085113,-81.851347,False,2025-10-01T05:00:43Z,https://www.adzuna.com/land/ad/5423496200?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=CAA5658C9C2CAB30D5E2F61D6890DD2ECBC5D190,32082,0.35
ACT-FAA-26-PUB NOT-96787,"Public Notice for General Inspection, Investigation, Enforcement, and Compliance (Direct Hire)",Federal Aviation Administration,federal,usajobs,52998,172257,"Fernandina Beach, Florida",30.669975,-81.46362,,2025-12-30T00:00:00.0000,https://www.usajobs.gov:443/job/853256200,32082,0.34
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Fernandina Beach, Florida",30.669975,-81.46362,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,32082,0.34
AAC-FAA-26-PUB NOT-96673,Public Notice for Aerospace Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,52998,172257,"Fernandina Beach, Florida",30.669975,-81.46362,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852274600,32082,0.34
AAC-FAA-26-PUB NOT-96467,Public Notice for General Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,34454,162672,"Fernandina Beach, Florida",30.669975,-81.46362,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852270000,32082,0.34
FL-12854584-AR-T32-26-167,SUPERVISORY LOGISTICS MANAGEMENT SPECIALIST (TITLE 32),Army National Guard Units,federal,usajobs,88621,115213,"Camp Blanding, Florida",29.933266,-81.97333,,2025-12-16T11:46:21.7700,https://www.usajobs.gov:443/job/852568400,32082,0.33
FL-12848209-AR-T32-26-157,BUDGET ANALYST (TITLE 32),Army National Guard Units,federal,usajobs,49960,79443,"Camp Blanding, Florida",29.933266,-81.97333,,2025-12-09T16:03:50.4330,https://www.usajobs.gov:443/job/851998800,32082,0.33
FL-12848743-AR-T32-26-161,MOTOR VEHICLE OPERATOR (TITLE 32),Army National Guard Units,federal,usajobs,29.59,34.53,"Camp Blanding, Florida",29.933266,-81.97333,,2025-12-11T00:00:00.0000,https://www.usajobs.gov:443/job/852174000,32082,0.33
AAC-AFN-26-AMA250-96665,Aviation Safety Inspector  (Airworthiness Instructor),Federal Aviation Administration,federal,usajobs,106382,138296,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-16T00:00:00.0000,https://www.usajobs.gov:443/job/852481700,32082,0.32
5562510321,Be the Physical Therapist You've Always Aspired to Be,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,66633.15,66633.15,"Hastings, St. Johns County",29.671893,-81.466134,False,2026-01-01T06:01:16Z,https://www.adzuna.com/land/ad/5562510321?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=EE94F534DF44D28CF4A5082C17E763C3371F59E2,32082,0.32
ACT-FAA-26-PUB NOT-96787,"Public Notice for General Inspection, Investigation, Enforcement, and Compliance (Direct Hire)",Federal Aviation Administration,federal,usajobs,52998,172257,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-30T00:00:00.0000,https://www.usajobs.gov:443/job/853256200,32082,0.32
AAC-AFN-26-AMA230-96660,Aviation Safety Inspector  (GA Operations Instructor),Federal Aviation Administration,federal,usajobs,106382,138296,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-16T00:00:00.0000,https://www.usajobs.gov:443/job/852480200,32082,0.32
AAC-FAA-26-PUB NOT-96467,Public Notice for General Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,34454,162672,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852270000,32082,0.32
AAC-FAA-26-PUB NOT-96673,Public Notice for Aerospace Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,52998,172257,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852274600,32082,0.32
AEA-AFS-26-CCD-96802,Supervisory Aviation Safety Inspector (Front Line Manager),Federal Aviation Administration,federal,usajobs,94544,146571,"Palm Coast, Florida",29.550587,-81.26009,,2025-12-30T00:00:00.0000,https://www.usajobs.gov:443/job/853290600,32082,0.32
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Palm Coast, Florida",29.550587,-81.26009,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,32082,0.32
SE-1628-SER-26-12846248-DE,Seasonal Administrative Support Assistant (OA),National Park Service,federal,usajobs,40736,56001,"Saint Marys, Georgia",30.73351,-81.55238,,2025-12-29T00:00:00.0000,https://www.usajobs.gov:443/job/853153200,32082,0.28
5569026899,"Regional Class A Drivers: $1,000 Annual Longevity Bonus",Premier Transportation,private,adzuna,74569.45,74569.45,"Amelia Island, Nassau County",30.621837,-81.477184,False,2026-01-05T18:05:34Z,https://www.adzuna.com/land/ad/5569026899?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=9CC240B2E0DB6032B397B863FDF36C96522D6AAB,32082,0.28
5569029010,Regional Class A CDL Drivers,Premier Transportation,private,adzuna,80341.27,80341.27,"Amelia Island, Nassau County",30.621837,-81.477184,False,2026-01-05T18:06:02Z,https://www.adzuna.com/land/ad/5569029010?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=F406830CAD44915251368FAB49AA88FDB3BC9A44,32082,0.28
5565203709,Welder Night Shift,Veritas Steel LLC,private,adzuna,38937,46092,"Palatka, Putnam County",29.656825,-81.672458,False,2026-01-02T14:56:23Z,https://www.adzuna.com/details/5565203709?utm_medium=api&utm_source=516145e7,32082,0.26
5562509558,Physical Therapist (Full-Time and PRN),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,86573.47,86573.47,"Palatka, Putnam County",29.64828,-81.63768,False,2026-01-01T06:01:06Z,https://www.adzuna.com/land/ad/5562509558?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=6E568E016FEA6AE02990C3B2EE7A344521605235,32082,0.26
5402252584,CT Tech,Progeny HR Solutions LLC,private,adzuna,370476.75,370476.75,"Palatka, Putnam County",29.64858,-81.637582,False,2025-09-16T18:51:39Z,https://www.adzuna.com/details/5402252584?utm_medium=api&utm_source=516145e7,32082,0.26
5562510557,Physical Therapist (PT) with Benefits Starting Day One,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,117404.43,117404.43,"Palatka, Putnam County",29.64828,-81.63768,False,2026-01-01T06:01:19Z,https://www.adzuna.com/land/ad/5562510557?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=4197B4A28AAD240BCC655EBAA85A309147FE2360,32082,0.26
5569028972,Regional Class A CDL Drivers,Premier Transportation,private,adzuna,79532.82,79532.82,"Yulee, Nassau County",30.626686,-81.586071,False,2026-01-05T18:06:01Z,https://www.adzuna.com/land/ad/5569028972?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=E64FCF388B36426A754DB926976C46468D482D92,32082,0.25
ACT-FAA-26-PUB NOT-96787,"Public Notice for General Inspection, Investigation, Enforcement, and Compliance (Direct Hire)",Federal Aviation Administration,federal,usajobs,52998,172257,"Bunnell, Florida",29.46603,-81.25743,,2025-12-30T00:00:00.0000,https://www.usajobs.gov:443/job/853256200,32082,0.25
5569026892,Regional Class A Drivers: Home Weekly,Premier Transportation,private,adzuna,79579.55,79579.55,"Yulee, Nassau County",30.626686,-81.586071,False,2026-01-05T18:05:34Z,https://www.adzuna.com/land/ad/5569026892?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=444A0F4D38CC53A51B315BE3F5DBE9BE80403CF9,32082,0.25
5562504237,Free Standing ER RN,HCA FL Yulee Emergency,private,adzuna,68592.71,68592.71,"Yulee, Nassau County",30.626686,-81.586071,False,2026-01-01T05:59:42Z,https://www.adzuna.com/land/ad/5562504237?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=14A658CF11E1EC61250FBACE7FAFCBAB5401E10D,32082,0.25
AAC-FAA-26-PUB NOT-96673,Public Notice for Aerospace Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,52998,172257,"Bunnell, Florida",29.46603,-81.25743,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852274600,32082,0.25
AAC-FAA-26-PUB NOT-96467,Public Notice for General Engineer (Direct Hire),Federal Aviation Administration,federal,usajobs,34454,162672,"Bunnell, Florida",29.46603,-81.25743,,2025-12-12T00:00:00.0000,https://www.usajobs.gov:443/job/852270000,32082,0.25
FAA-AHF-26-PUB NOT-96448,"PUBLIC NOTICE - Airway Transportation Systems Specialist (G- ENV, RAD, NAV, AUT, COM & F ENTRY)",Federal Aviation Administration,federal,usajobs,68863,82154,"Bunnell, Florida",29.46603,-81.25743,,2025-10-03T00:00:00.0000,https://www.usajobs.gov:443/job/847375300,32082,0.25
5562509892,Physical Therapist Career Opportunity,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,99539.64,99539.64,"East Palatka, Putnam County",29.597783,-81.576157,False,2026-01-01T06:01:10Z,https://www.adzuna.com/land/ad/5562509892?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=030B77D0B0D8BFA830B447232026C8240E75096F,32082,0.24
5562691791,Technical Sales Representative (Florida),Condux International Inc.,private,adzuna,70000,80000,"Palm Coast, Flagler County",29.578065,-81.221719,False,2026-01-01T07:57:54Z,https://www.adzuna.com/details/5562691791?utm_medium=api&utm_source=516145e7,32082,0.24
5562509288,Physical Therapist (PRN),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,91981.2,91981.2,"East Palatka, Putnam County",29.597783,-81.576157,False,2026-01-01T06:01:03Z,https://www.adzuna.com/land/ad/5562509288?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=8E38CDBF5003BB23E2B1781CF8261A6B0245141E,32082,0.24
5562510318,"Physical Therapist, Full-Time, with Benefits the First Day of Employment",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,98116.96,98116.96,"East Palatka, Putnam County",29.597783,-81.576157,False,2026-01-01T06:01:16Z,https://www.adzuna.com/land/ad/5562510318?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=7F76803C8D14957B9C0315E309DCD3185C120835,32082,0.24
